product_type,brand,price_layer,target,target_c,target_o,target_B
Type_A,Brand11,5,like,56.12137062280975,10000,0
Type_F,Brand6,4,like,53.531214189702894,100,0
Type_B,Brand10,1,soso,70.30857148933387,100,1
Type_B,Brand11,5,like,77.97305101544131,10,1
Type_A,Brand8,5,soso,96.31656910835704,1000,1
Type_A,Brand11,5,soso,124.14495117140046,10000,1
Type_E,Brand5,2,like,68.75702350069895,10,1
Type_E,Brand6,5,soso,118.38212670303773,10,1
Type_B,Brand3,3,soso,134.7892864974079,100,1
Type_A,Brand11,5,like,47.71091159930643,100,0
Type_F,Brand11,1,dislike,18.19560387941373,10000,0
Type_E,Brand11,3,soso,81.08281179142541,1000,1
Type_C,Brand7,4,soso,133.4069865863196,100,1
Type_A,Brand11,3,like,98.32461766817578,10,1
Type_D,Brand11,1,like,70.06534101538386,10,1
Type_C,Brand9,4,like,39.004853121449855,10000,0
Type_C,Brand9,1,like,56.48223035663758,10000,0
Type_F,Brand7,1,like,107.26971595684896,10000,1
Type_A,Brand3,2,dislike,24.243372633660478,1000,0
Type_F,Brand5,2,dislike,67.26891274154474,10,1
Type_B,Brand10,1,soso,103.72552933606282,10000,1
Type_D,Brand9,5,soso,77.70931951447785,10,1
Type_E,Brand11,2,dislike,61.780472736987186,10,0
Type_F,Brand9,1,dislike,74.40379669747745,10000,1
Type_E,Brand3,3,like,36.07502158852836,1000,0
Type_B,Brand5,1,soso,119.5536553107449,10000,1
Type_D,Brand1,1,like,70.5837976799118,1000,1
Type_F,Brand7,4,like,50.10093265449096,10000,0
Type_D,Brand2,2,like,77.37688555409541,10000,1
Type_C,Brand10,4,soso,56.07169585624063,100,0
Type_C,Brand10,5,soso,123.3823773338776,10000,1
Type_D,Brand6,1,like,116.32727544337851,100,1
Type_F,Brand10,2,soso,109.27522543908694,10,1
Type_F,Brand6,2,dislike,38.358280498457475,10,0
Type_F,Brand7,2,like,107.77744736683312,100,1
Type_A,Brand3,1,like,57.82366767569123,10,0
Type_F,Brand8,1,like,62.08802065237847,100,0
Type_A,Brand5,3,like,110.31238898181651,10000,1
Type_A,Brand10,4,like,84.36667617065508,100,1
Type_D,Brand4,4,dislike,43.69642333545204,10000,0
Type_E,Brand11,1,like,69.01751723225058,1000,1
Type_A,Brand9,5,soso,109.49146368689361,10000,1
Type_E,Brand9,2,soso,107.14253351836436,100,1
Type_A,Brand2,1,dislike,42.27089128421815,1000,0
Type_D,Brand1,1,like,41.27162393159715,1000,0
Type_A,Brand3,1,dislike,47.206722951844284,10000,0
Type_F,Brand10,2,dislike,68.61711471811513,1000,1
Type_E,Brand8,2,soso,73.8633759989424,10000,1
Type_B,Brand4,1,like,107.04933405808661,1000,1
Type_F,Brand5,3,like,60.18387974116359,1000,0
Type_E,Brand5,4,like,48.60360956119858,100,0
Type_B,Brand11,3,dislike,47.140803676575025,10,0
Type_F,Brand2,3,like,51.43903315065647,100,0
Type_E,Brand1,1,dislike,50.10558269654041,1000,0
Type_F,Brand8,2,dislike,18.629815596504756,10,0
Type_F,Brand10,4,soso,88.62076734438935,10000,1
Type_A,Brand5,3,like,94.51682589315988,1000,1
Type_A,Brand2,5,dislike,35.27841546185384,100,0
Type_E,Brand7,2,soso,135.64265177952575,100,1
Type_A,Brand2,2,soso,66.88461021481481,1000,1
Type_A,Brand6,4,like,60.52541842439102,1000,0
Type_D,Brand9,4,soso,93.3103252993873,100,1
Type_C,Brand4,4,soso,123.53436004500061,10,1
Type_C,Brand5,1,dislike,48.38948615905468,1000,0
Type_F,Brand1,2,soso,114.26485371370462,100,1
Type_E,Brand1,1,dislike,12.291259150608388,1000,0
Type_C,Brand9,1,like,33.20031613879901,10000,0
Type_B,Brand5,1,dislike,14.263481292421712,10,0
Type_E,Brand11,2,dislike,12.99121812189288,10,0
Type_E,Brand3,5,soso,68.58487047344308,10000,1
Type_B,Brand2,3,like,82.24968330185271,10,1
Type_C,Brand10,2,soso,118.97386428095665,1000,1
Type_B,Brand7,2,dislike,59.81625608029244,10000,0
Type_A,Brand4,4,dislike,17.992169001786348,100,0
Type_E,Brand3,3,dislike,71.51147414848214,10000,1
Type_D,Brand2,4,like,78.5544654504963,1000,1
Type_B,Brand11,5,like,58.1923659299616,10000,0
Type_E,Brand11,1,like,46.20520904397244,10000,0
Type_F,Brand11,4,soso,57.966429368487525,1000,0
Type_F,Brand10,5,soso,93.5466725269799,1000,1
Type_E,Brand10,3,soso,123.34206371765212,10,1
Type_B,Brand4,1,soso,59.659036747438854,10,0
Type_D,Brand9,5,like,40.12333697672467,1000,0
Type_E,Brand10,4,like,54.60531397079349,10000,0
Type_A,Brand7,5,dislike,43.68179519353212,1000,0
Type_A,Brand1,5,like,116.39634812133107,1000,1
Type_A,Brand3,1,soso,97.38478540379191,10000,1
Type_D,Brand5,2,soso,122.21263852429726,100,1
Type_C,Brand7,5,soso,70.3901517039657,1000,1
Type_A,Brand5,1,like,109.25969127398358,10,1
Type_B,Brand9,1,like,94.96895478314042,10,1
Type_C,Brand7,3,like,59.74979790475891,10000,0
Type_B,Brand1,3,like,95.87653261172755,10000,1
Type_D,Brand6,2,soso,127.24046803906874,100,1
Type_A,Brand2,4,like,61.915973985050385,100,0
Type_E,Brand6,5,dislike,82.5189094467737,10000,1
Type_A,Brand3,5,dislike,49.28285161026093,100,0
Type_D,Brand2,1,like,95.10280003132114,10,1
Type_A,Brand3,1,dislike,36.31646854913659,10,0
Type_A,Brand11,1,like,90.4101496034495,1000,1
Type_A,Brand10,3,dislike,86.34514919101301,1000,1
Type_D,Brand4,1,like,72.24856171667847,10,1
Type_A,Brand1,2,like,97.95232819301407,100,1
Type_F,Brand4,1,like,78.88857945758085,10,1
Type_E,Brand6,4,soso,124.02431319319068,10,1
Type_E,Brand5,1,dislike,31.39360663883015,100,0
Type_C,Brand5,5,dislike,13.011964454446694,10,0
Type_C,Brand9,5,like,88.63947362747777,10,1
Type_C,Brand9,1,soso,117.83000571242808,100,1
Type_C,Brand9,5,soso,57.75416539323511,10,0
Type_E,Brand7,1,soso,107.64395643512432,1000,1
Type_C,Brand10,1,soso,69.0941732552176,10,1
Type_B,Brand9,3,dislike,96.12290740247559,100,1
Type_F,Brand8,3,soso,118.32488874356578,100,1
Type_D,Brand8,5,dislike,24.296101578978377,10000,0
Type_F,Brand5,5,like,71.85162814694888,10000,1
Type_D,Brand9,2,like,98.738551780635,1000,1
Type_E,Brand8,2,like,75.87126370067995,100,1
Type_D,Brand7,1,soso,135.16725158820543,100,1
Type_D,Brand8,2,dislike,48.20562372634749,10000,0
Type_A,Brand9,4,dislike,87.27192639745832,10,1
Type_C,Brand7,3,soso,58.94229406995197,10000,0
Type_C,Brand9,5,dislike,58.21547664791731,1000,0
Type_A,Brand8,2,soso,136.59380258299927,10000,1
Type_E,Brand2,4,soso,109.35851356107933,10,1
Type_B,Brand3,2,soso,64.22895736207198,10,0
Type_E,Brand6,5,dislike,67.81319906728332,1000,1
Type_B,Brand6,2,soso,87.58055758046325,10000,1
Type_B,Brand7,3,soso,111.55827218832418,100,1
Type_A,Brand2,2,like,61.223093666754195,1000,0
Type_E,Brand1,4,like,73.5173497723107,100,1
Type_C,Brand11,2,soso,69.67603434666002,100,1
Type_F,Brand5,5,soso,64.8439800344199,10,0
Type_E,Brand11,2,like,56.67601510773065,10,0
Type_E,Brand2,4,like,97.72046717288035,10000,1
Type_F,Brand9,2,dislike,79.23113649418045,10,1
Type_B,Brand3,1,dislike,57.74411485662869,100,0
Type_B,Brand2,5,like,47.06299357413083,1000,0
Type_C,Brand7,1,dislike,80.58477453531532,1000,1
Type_F,Brand6,1,dislike,85.55703061394277,100,1
Type_F,Brand8,5,dislike,19.801550982006994,10,0
Type_C,Brand9,5,soso,86.62587420793928,100,1
Type_F,Brand3,4,like,78.38288116785682,1000,1
Type_B,Brand8,4,dislike,80.30862759624577,10000,1
Type_E,Brand4,4,like,85.36374402395428,10,1
Type_B,Brand2,1,soso,86.43643553634561,1000,1
Type_D,Brand4,2,dislike,50.870242627374125,1000,0
Type_D,Brand4,3,soso,87.89579436701302,10,1
Type_B,Brand8,2,soso,61.91081521634963,10,0
Type_C,Brand10,3,dislike,78.60103926876532,10000,1
Type_B,Brand8,3,soso,56.5158970049002,10000,0
Type_E,Brand7,3,like,90.00072612485451,1000,1
Type_D,Brand4,3,soso,64.16543250372341,10000,0
Type_A,Brand2,5,soso,87.0534708682546,10,1
Type_C,Brand1,4,dislike,21.417060639579503,10,0
Type_A,Brand11,5,like,81.8509537728316,100,1
Type_C,Brand2,1,like,108.51245970060044,100,1
Type_A,Brand2,5,dislike,63.35689541223192,100,0
Type_A,Brand3,4,dislike,44.8040979031558,10,0
Type_F,Brand10,2,dislike,91.66176295502294,100,1
Type_B,Brand5,4,like,56.49898947307671,1000,0
Type_C,Brand1,2,dislike,33.014488065602336,100,0
Type_F,Brand5,1,dislike,72.51525121694243,10000,1
Type_D,Brand7,3,like,113.29058206160403,1000,1
Type_A,Brand1,5,dislike,77.94218636523343,1000,1
Type_B,Brand4,3,dislike,44.18689865030737,100,0
Type_E,Brand11,1,soso,74.67279595478394,100,1
Type_C,Brand2,1,soso,90.86249575708862,10,1
Type_C,Brand8,2,like,94.70416204933204,10,1
Type_D,Brand2,2,soso,75.12127601559331,100,1
Type_A,Brand1,1,dislike,83.17865041448349,1000,1
Type_B,Brand2,4,like,85.73140771888816,100,1
Type_A,Brand10,3,dislike,52.54447154913194,10,0
Type_B,Brand4,5,soso,58.76905377304151,10,0
Type_D,Brand5,1,soso,87.16063426768099,10000,1
Type_A,Brand2,5,soso,71.60543293608303,1000,1
Type_E,Brand4,1,dislike,54.781197078781545,10,0
Type_D,Brand7,2,like,87.23656467505667,10000,1
Type_D,Brand5,2,dislike,38.35665735989437,100,0
Type_C,Brand8,1,soso,120.90802475376388,1000,1
Type_B,Brand10,5,like,105.5843904561901,100,1
Type_F,Brand9,3,dislike,31.29189515413038,10000,0
Type_A,Brand1,1,like,33.39368356678458,10000,0
Type_B,Brand1,1,dislike,25.747876326188653,1000,0
Type_D,Brand3,4,soso,90.00785668192663,10000,1
Type_A,Brand8,1,like,88.84333160821691,1000,1
Type_E,Brand1,2,dislike,62.3118835401295,100,0
Type_B,Brand10,4,like,81.11616838329981,10,1
Type_B,Brand2,4,dislike,30.883116360779763,10,0
Type_E,Brand1,2,dislike,24.799066079732206,1000,0
Type_F,Brand1,2,like,34.06607579012531,1000,0
Type_F,Brand9,2,dislike,48.05939141780377,10000,0
Type_D,Brand10,5,like,56.91139365605713,10,0
Type_F,Brand1,4,soso,98.15301696142458,1000,1
Type_B,Brand4,3,dislike,62.79717017231426,10,0
Type_C,Brand7,3,dislike,35.76843715268585,10,0
Type_C,Brand5,5,soso,98.57233457365481,100,1
Type_A,Brand10,3,like,83.34178225364914,100,1
Type_E,Brand5,4,dislike,86.67975544329818,10,1
Type_D,Brand7,2,like,43.59015251515984,10,0
Type_C,Brand6,4,like,64.02443382327773,10000,0
Type_A,Brand6,5,dislike,38.333105572480044,100,0
Type_A,Brand8,5,dislike,32.91534895018219,10,0
Type_F,Brand10,1,soso,87.58199633225728,10,1
Type_B,Brand9,5,like,112.05625463319898,1000,1
Type_D,Brand11,5,soso,123.5110450634918,100,1
Type_F,Brand2,4,soso,95.92391710208963,10000,1
Type_F,Brand10,4,soso,85.3358499984809,10000,1
Type_C,Brand4,5,like,68.14169830346444,100,1
Type_E,Brand10,4,like,52.7256731438782,100,0
Type_F,Brand9,4,soso,107.56298945241721,1000,1
Type_B,Brand10,5,soso,73.71828865206132,100,1
Type_C,Brand1,2,soso,60.56835079571194,100,0
Type_A,Brand10,5,like,58.60118457729374,100,0
Type_F,Brand8,3,soso,92.88960891777185,10000,1
Type_E,Brand11,4,dislike,73.63881711687881,10,1
Type_A,Brand1,1,dislike,52.90882703181501,1000,0
Type_F,Brand11,5,soso,53.991304319914605,10000,0
Type_B,Brand4,2,like,91.57622199080512,10,1
Type_E,Brand9,2,soso,117.57060395799554,100,1
Type_E,Brand4,4,dislike,19.867666104549684,1000,0
Type_B,Brand5,5,soso,113.02304033042174,10,1
Type_A,Brand9,5,soso,107.48360028253543,10000,1
Type_F,Brand8,3,dislike,44.561121100472015,1000,0
Type_E,Brand1,5,like,99.48604798924401,10000,1
Type_D,Brand3,3,dislike,72.10887052203162,100,1
Type_D,Brand4,2,soso,99.95217445242957,1000,1
Type_F,Brand3,5,like,96.58642210539854,10000,1
Type_A,Brand9,4,like,68.49472336433637,100,1
Type_E,Brand6,3,like,83.35838061869762,1000,1
Type_A,Brand3,3,dislike,14.513895191347654,100,0
Type_D,Brand8,4,like,69.79944885683842,10000,1
Type_E,Brand9,1,like,83.03601010945744,10000,1
Type_E,Brand10,4,dislike,11.333566296080958,100,0
Type_F,Brand4,3,like,65.13508716431096,1000,1
Type_F,Brand5,4,dislike,56.9392753296998,10000,0
Type_F,Brand3,3,dislike,42.8625420558523,10,0
Type_F,Brand5,1,dislike,42.163680042247236,100,0
Type_A,Brand2,5,soso,124.82550489637488,10000,1
Type_E,Brand2,2,soso,133.943003342612,10000,1
Type_A,Brand11,1,like,39.30646008420656,100,0
Type_C,Brand5,5,like,109.32106046748372,100,1
Type_C,Brand7,4,dislike,43.56967123182839,10,0
Type_D,Brand1,3,like,51.45433206792034,100,0
Type_D,Brand3,1,like,43.86995315221567,10,0
Type_B,Brand1,4,like,95.28637032435282,100,1
Type_C,Brand8,5,like,93.22219716336889,1000,1
Type_C,Brand2,2,soso,59.14572702912873,1000,0
Type_F,Brand6,1,soso,133.515658201389,100,1
Type_F,Brand11,2,like,37.23421021392314,10000,0
Type_B,Brand6,4,like,73.73618484840348,10000,1
Type_A,Brand9,5,like,86.49707112287427,100,1
Type_C,Brand6,1,dislike,87.38623307018769,1000,1
Type_F,Brand10,5,soso,74.18526539457154,10,1
Type_C,Brand6,3,like,54.009755137865795,10000,0
Type_D,Brand11,5,dislike,78.1891451895654,10,1
Type_B,Brand1,5,soso,86.34489278498134,100,1
Type_B,Brand7,5,soso,68.69130727566656,10,1
Type_D,Brand6,1,soso,52.83454046929193,10,0
Type_C,Brand8,1,like,95.14089362801293,100,1
Type_E,Brand1,1,soso,52.29182782207672,100,0
Type_B,Brand8,2,like,85.83066795914381,10,1
Type_C,Brand8,4,like,67.88229500923255,1000,1
Type_A,Brand1,4,soso,105.56445204622482,10,1
Type_B,Brand11,5,like,96.36770116230726,10000,1
Type_D,Brand7,2,dislike,66.69685053778066,1000,1
Type_B,Brand7,4,dislike,51.05156814339372,10,0
Type_D,Brand7,1,dislike,89.04476351559974,10000,1
Type_A,Brand3,3,soso,51.30894138021207,1000,0
Type_C,Brand3,3,dislike,15.104312063432378,10000,0
Type_D,Brand11,4,soso,92.84020193756228,100,1
Type_D,Brand8,2,like,52.26297323328052,10,0
Type_F,Brand8,4,like,68.01480567936426,100,1
Type_A,Brand8,1,soso,75.69753794964113,1000,1
Type_E,Brand3,2,soso,70.88725975199756,10000,1
Type_B,Brand4,3,like,110.38077044034215,10000,1
Type_F,Brand2,5,soso,69.63160524004675,100,1
Type_E,Brand11,1,soso,58.866604298717625,100,0
Type_B,Brand3,2,like,50.412383731288806,1000,0
Type_A,Brand5,5,dislike,47.7408970973312,1000,0
Type_A,Brand3,1,like,50.20506638558764,10,0
Type_E,Brand4,3,like,39.404198040188575,1000,0
Type_A,Brand7,2,soso,74.10515943152338,1000,1
Type_C,Brand3,4,soso,128.95571171014382,1000,1
Type_E,Brand1,2,like,95.7324755116172,1000,1
Type_D,Brand1,2,like,51.06386841965413,100,0
Type_D,Brand4,1,dislike,63.21572156916623,100,0
Type_A,Brand1,4,like,104.62383344487682,10000,1
Type_A,Brand6,3,like,114.50323440311521,1000,1
Type_B,Brand4,5,like,37.387827765048684,100,0
Type_E,Brand5,3,dislike,28.526600461541086,10,0
Type_F,Brand6,4,like,112.13779958390442,10000,1
Type_E,Brand2,5,dislike,87.09391996315944,100,1
Type_C,Brand1,2,dislike,36.72028902931597,1000,0
Type_D,Brand10,5,like,48.002156504870946,1000,0
Type_D,Brand2,2,dislike,81.1239433378573,10000,1
Type_C,Brand6,4,soso,60.04892229542595,100,0
Type_B,Brand10,3,dislike,64.30681028435458,10000,0
Type_C,Brand9,1,soso,129.0549970633036,10,1
Type_B,Brand8,5,soso,66.48436710710531,10000,1
Type_B,Brand10,1,soso,61.76455526322508,10000,0
Type_F,Brand11,1,like,86.3230056541787,10,1
Type_B,Brand1,5,like,83.82100164394976,1000,1
Type_A,Brand5,1,dislike,16.78583349232231,10,0
Type_A,Brand7,1,like,62.066567720614586,1000,0
Type_B,Brand8,1,dislike,90.7137691939619,1000,1
Type_C,Brand7,3,like,50.76283942688036,10,0
Type_C,Brand1,2,dislike,56.47303525096055,1000,0
Type_C,Brand4,3,like,61.316913147462856,100,0
Type_A,Brand4,3,dislike,88.78536463386237,100,1
Type_F,Brand9,2,soso,95.77756082430045,10000,1
Type_B,Brand6,2,dislike,49.73647698032822,100,0
Type_D,Brand6,1,soso,127.67350388964385,10000,1
Type_C,Brand5,3,soso,106.40088252820988,100,1
Type_F,Brand5,5,dislike,41.714972105136695,100,0
Type_A,Brand9,5,soso,136.4087546859987,100,1
Type_E,Brand2,1,like,109.75960727930925,100,1
Type_B,Brand10,3,dislike,33.755224105039346,1000,0
Type_C,Brand5,1,like,33.913599973823274,10000,0
Type_A,Brand1,3,like,41.39089799730718,10000,0
Type_E,Brand5,1,dislike,24.299846360224983,1000,0
Type_B,Brand4,2,like,94.20211531834883,100,1
Type_D,Brand4,5,dislike,43.34360912178286,10,0
Type_B,Brand4,1,dislike,40.17155306568577,10,0
Type_B,Brand3,3,like,79.05589015762439,10,1
Type_C,Brand6,5,dislike,22.655786705958544,10000,0
Type_F,Brand3,1,dislike,34.724546987032085,1000,0
Type_B,Brand6,4,dislike,52.70519575481508,10,0
Type_E,Brand6,5,like,71.29225287847885,100,1
Type_E,Brand11,4,dislike,63.60143149152578,10000,0
Type_B,Brand10,3,soso,77.6519052434002,10,1
Type_B,Brand2,2,soso,83.8777607287248,10000,1
Type_F,Brand9,2,soso,56.450376129222846,1000,0
Type_E,Brand10,3,like,86.81692246862957,10,1
Type_E,Brand8,4,like,73.94104431297828,10,1
Type_C,Brand7,2,like,34.5954370983529,100,0
Type_D,Brand9,2,dislike,54.40877847096728,10000,0
Type_E,Brand8,4,dislike,33.463454994005616,10,0
Type_D,Brand9,1,like,43.61722667029432,100,0
Type_D,Brand8,2,like,31.438748468632124,1000,0
Type_E,Brand3,2,soso,135.4102649374668,10,1
Type_F,Brand10,1,soso,132.52273217554637,1000,1
Type_F,Brand1,4,soso,121.94080584993098,1000,1
Type_C,Brand11,4,soso,69.58668137313435,1000,1
Type_B,Brand6,1,like,105.71994949354725,100,1
Type_F,Brand3,2,like,108.15870918695454,10,1
Type_A,Brand3,1,soso,58.01920987201462,1000,0
Type_B,Brand6,3,soso,95.84892350286921,1000,1
Type_A,Brand10,1,soso,60.1930683003795,10,0
Type_E,Brand9,5,like,76.84730714169308,1000,1
Type_B,Brand5,4,like,103.61138779293462,100,1
Type_B,Brand1,2,like,84.89183805101075,10000,1
Type_A,Brand10,2,dislike,16.413466623851427,10000,0
Type_C,Brand7,3,like,31.845507292916654,1000,0
Type_F,Brand9,2,dislike,19.108835155829848,10,0
Type_E,Brand10,3,like,109.1509994336753,10,1
Type_E,Brand2,3,like,115.73175601645025,10,1
Type_F,Brand9,4,dislike,52.573039658921005,10000,0
Type_E,Brand5,3,soso,81.70898020751704,1000,1
Type_B,Brand1,4,soso,80.61136620501362,10,1
Type_D,Brand4,3,dislike,47.548055317676294,1000,0
Type_A,Brand8,1,dislike,44.9938301962218,100,0
Type_F,Brand3,4,dislike,76.9823192198657,10000,1
Type_B,Brand5,5,like,76.42934391784421,1000,1
Type_C,Brand2,1,dislike,18.43024898197494,100,0
Type_C,Brand5,3,like,38.557328295317994,10000,0
Type_B,Brand9,5,dislike,20.556224712761153,10,0
Type_A,Brand3,4,dislike,44.4693823560964,100,0
Type_F,Brand7,5,dislike,34.150924925747034,10000,0
Type_E,Brand6,5,soso,82.83671357063066,1000,1
Type_E,Brand2,3,dislike,19.055437750324877,10000,0
Type_D,Brand7,1,like,108.98609780910377,10000,1
Type_F,Brand10,5,soso,122.22944417141301,100,1
Type_B,Brand4,1,soso,99.11117648793457,100,1
Type_D,Brand6,5,soso,100.11967067372075,10,1
Type_C,Brand7,4,soso,94.35519781334403,100,1
Type_E,Brand9,3,soso,70.6304876408241,1000,1
Type_F,Brand7,5,soso,107.27504758821719,100,1
Type_E,Brand3,3,dislike,18.887040959300258,1000,0
Type_D,Brand9,1,dislike,61.26554502106639,1000,0
Type_B,Brand6,5,soso,88.85503098983,10000,1
Type_D,Brand4,4,soso,55.97052803137795,100,0
Type_F,Brand10,2,like,68.19548836800348,1000,1
Type_C,Brand5,1,like,81.8549907108023,10000,1
Type_F,Brand10,3,soso,57.8452772147196,10000,0
Type_B,Brand1,1,like,56.66376959409439,1000,0
Type_F,Brand4,4,like,48.412508019599905,100,0
Type_C,Brand3,3,dislike,13.045124666582403,10,0
Type_B,Brand6,3,dislike,18.030620577910142,1000,0
Type_D,Brand9,3,like,47.26057476766671,10,0
Type_A,Brand3,2,dislike,62.59153727941643,100,0
Type_D,Brand5,2,like,112.11758433970175,10,1
Type_B,Brand2,3,dislike,67.49301109407915,10000,1
Type_F,Brand9,2,soso,135.31803268124105,10,1
Type_C,Brand8,3,soso,134.2293440570437,10,1
Type_D,Brand10,4,like,75.77004195474956,1000,1
Type_B,Brand4,3,like,50.08514321067595,10,0
Type_C,Brand11,2,like,109.5245061118893,1000,1
Type_C,Brand8,4,dislike,57.04098623224807,1000,0
Type_C,Brand10,4,like,44.059868320709654,1000,0
Type_F,Brand4,2,dislike,43.556794130669644,1000,0
Type_B,Brand2,3,soso,79.70949438653646,100,1
Type_C,Brand9,2,soso,81.97552933646504,10,1
Type_C,Brand2,1,soso,59.53969074293533,1000,0
Type_D,Brand1,2,dislike,50.68972507770787,10000,0
Type_C,Brand1,4,dislike,56.239829756370156,1000,0
Type_F,Brand3,3,soso,126.37519445539552,1000,1
Type_A,Brand10,5,dislike,16.52647508447854,10,0
Type_B,Brand7,3,dislike,80.72596615018877,10000,1
Type_C,Brand6,4,like,85.04020305579692,10000,1
Type_C,Brand3,3,dislike,94.12996318099236,100,1
Type_E,Brand5,4,dislike,82.23964439310839,10,1
Type_D,Brand10,5,like,69.77710222713979,10000,1
Type_C,Brand6,2,soso,118.01893308069145,1000,1
Type_D,Brand10,1,soso,130.35207059023577,10,1
Type_D,Brand2,3,like,73.65336505637302,10000,1
Type_A,Brand3,5,soso,73.89612972444625,10,1
Type_B,Brand4,3,soso,85.80035938606402,10,1
Type_A,Brand8,1,soso,87.36622866917753,100,1
Type_B,Brand11,1,soso,102.73470185963994,1000,1
Type_E,Brand1,1,dislike,47.656621859621254,100,0
Type_A,Brand9,5,soso,102.61488066230245,10000,1
Type_D,Brand1,1,dislike,13.851446746703484,10000,0
Type_C,Brand3,1,dislike,43.39186949617117,100,0
Type_E,Brand3,1,soso,108.46890151976375,10,1
Type_B,Brand9,1,like,40.574519683684365,10000,0
Type_A,Brand3,5,dislike,29.48345671661098,1000,0
Type_E,Brand3,3,like,93.8603313043374,1000,1
Type_F,Brand2,5,soso,107.85690660971146,1000,1
Type_A,Brand4,5,soso,80.73360366800065,10000,1
Type_D,Brand11,1,like,116.34458200737363,10000,1
Type_F,Brand8,2,dislike,37.72790884927696,1000,0
